"codigo_ies_padre","Nivel de Formación","year","graduados","tipo","Metodología","desercion"
"2301","Maestría","2020",0,"graduados",NA,NA
"2301","Maestría","2021",7,"graduados",NA,NA
"2301","Maestría","2022",21,"graduados",NA,NA
"2301","Maestría","2023",33,"graduados",NA,NA
"2301","Doctorado","2013",0,"graduados",NA,NA
"2301","Doctorado","2014",0,"graduados",NA,NA
"2301","Doctorado","2015",0,"graduados",NA,NA
"2301","Doctorado","2016",0,"graduados",NA,NA
"2301","Doctorado","2017",0,"graduados",NA,NA
"2301","Doctorado","2018",0,"graduados",NA,NA
"2301","Doctorado","2019",0,"graduados",NA,NA
"2301","Doctorado","2020",0,"graduados",NA,NA
"2301","Doctorado","2021",0,"graduados",NA,NA
"2301","Doctorado","2022",0,"graduados",NA,NA
"2301","Doctorado","2023",0,"graduados",NA,NA
"2301","Total General","2013",510,"graduados",NA,NA
"2301","Total General","2014",420,"graduados",NA,NA
"2301","Total General","2015",378,"graduados",NA,NA
"2301","Total General","2016",556,"graduados",NA,NA
"2301","Total General","2017",509,"graduados",NA,NA
"2301","Total General","2018",660,"graduados",NA,NA
"2301","Total General","2019",671,"graduados",NA,NA
"2301","Total General","2020",565,"graduados",NA,NA
"2301","Total General","2021",707,"graduados",NA,NA
"2301","Total General","2022",661,"graduados",NA,NA
"2301","Total General","2023",695,"graduados",NA,NA
"4301","Técnica Profesional","2013",0,"graduados",NA,NA
"4301","Técnica Profesional","2014",0,"graduados",NA,NA
"4301","Técnica Profesional","2015",0,"graduados",NA,NA
"4301","Técnica Profesional","2016",0,"graduados",NA,NA
"4301","Técnica Profesional","2017",0,"graduados",NA,NA
"4301","Técnica Profesional","2018",0,"graduados",NA,NA
"4301","Técnica Profesional","2019",0,"graduados",NA,NA
"4301","Técnica Profesional","2020",0,"graduados",NA,NA
"4301","Técnica Profesional","2021",0,"graduados",NA,NA
"4301","Técnica Profesional","2022",0,"graduados",NA,NA
"4301","Técnica Profesional","2023",0,"graduados",NA,NA
"4301","Tecnológica","2013",0,"graduados",NA,NA
"4301","Tecnológica","2014",0,"graduados",NA,NA
"4301","Tecnológica","2015",0,"graduados",NA,NA
"4301","Tecnológica","2016",0,"graduados",NA,NA
"4301","Tecnológica","2017",0,"graduados",NA,NA
"4301","Tecnológica","2018",0,"graduados",NA,NA
"4301","Tecnológica","2019",0,"graduados",NA,NA
"4301","Tecnológica","2020",0,"graduados",NA,NA
"4301","Tecnológica","2021",0,"graduados",NA,NA
"4301","Tecnológica","2022",0,"graduados",NA,NA
"4301","Tecnológica","2023",0,"graduados",NA,NA
"4301","Universitaria","2013",0,"graduados",NA,NA
"4301","Universitaria","2014",0,"graduados",NA,NA
"4301","Universitaria","2015",0,"graduados",NA,NA
"4301","Universitaria","2016",0,"graduados",NA,NA
"4301","Universitaria","2017",0,"graduados",NA,NA
"4301","Universitaria","2018",0,"graduados",NA,NA
"4301","Universitaria","2019",0,"graduados",NA,NA
"4301","Universitaria","2020",0,"graduados",NA,NA
"4301","Universitaria","2021",0,"graduados",NA,NA
"4301","Universitaria","2022",0,"graduados",NA,NA
"4301","Universitaria","2023",0,"graduados",NA,NA
"4301","Especialización","2013",0,"graduados",NA,NA
"4301","Especialización","2014",0,"graduados",NA,NA
"4301","Especialización","2015",0,"graduados",NA,NA
"4301","Especialización","2016",0,"graduados",NA,NA
"4301","Especialización","2017",0,"graduados",NA,NA
"4301","Especialización","2018",0,"graduados",NA,NA
"4301","Especialización","2019",0,"graduados",NA,NA
"4301","Especialización","2020",0,"graduados",NA,NA
"4301","Especialización","2021",0,"graduados",NA,NA
"4301","Especialización","2022",0,"graduados",NA,NA
"4301","Especialización","2023",0,"graduados",NA,NA
"4301","Maestría","2013",0,"graduados",NA,NA
"4301","Maestría","2014",0,"graduados",NA,NA
"4301","Maestría","2015",0,"graduados",NA,NA
"4301","Maestría","2016",0,"graduados",NA,NA
"4301","Maestría","2017",0,"graduados",NA,NA
"4301","Maestría","2018",0,"graduados",NA,NA
"4301","Maestría","2019",0,"graduados",NA,NA
"4301","Maestría","2020",0,"graduados",NA,NA
"4301","Maestría","2021",0,"graduados",NA,NA
"4301","Maestría","2022",0,"graduados",NA,NA
"4301","Maestría","2023",0,"graduados",NA,NA
"4301","Doctorado","2013",0,"graduados",NA,NA
"4301","Doctorado","2014",0,"graduados",NA,NA
"4301","Doctorado","2015",0,"graduados",NA,NA
"4301","Doctorado","2016",0,"graduados",NA,NA
"4301","Doctorado","2017",0,"graduados",NA,NA
"4301","Doctorado","2018",0,"graduados",NA,NA
"4301","Doctorado","2019",0,"graduados",NA,NA
"4301","Doctorado","2020",0,"graduados",NA,NA
"4301","Doctorado","2021",0,"graduados",NA,NA
"4301","Doctorado","2022",0,"graduados",NA,NA
"4301","Doctorado","2023",0,"graduados",NA,NA
"4301","Total General","2013",0,"graduados",NA,NA
"4301","Total General","2014",0,"graduados",NA,NA
"4301","Total General","2015",0,"graduados",NA,NA
"4301","Total General","2016",0,"graduados",NA,NA
"4301","Total General","2017",0,"graduados",NA,NA
"4301","Total General","2018",0,"graduados",NA,NA
"4301","Total General","2019",0,"graduados",NA,NA
"4301","Total General","2020",0,"graduados",NA,NA
"4301","Total General","2021",0,"graduados",NA,NA
"4301","Total General","2022",0,"graduados",NA,NA
"4301","Total General","2023",0,"graduados",NA,NA
"9935","Técnica Profesional","2013",0,"graduados",NA,NA
"9935","Técnica Profesional","2014",0,"graduados",NA,NA
"9935","Técnica Profesional","2015",0,"graduados",NA,NA
"9935","Técnica Profesional","2016",0,"graduados",NA,NA
"9935","Técnica Profesional","2017",0,"graduados",NA,NA
"9935","Técnica Profesional","2018",0,"graduados",NA,NA
"9935","Técnica Profesional","2019",0,"graduados",NA,NA
"9935","Técnica Profesional","2020",0,"graduados",NA,NA
"9935","Técnica Profesional","2021",0,"graduados",NA,NA
"9935","Técnica Profesional","2022",0,"graduados",NA,NA
"9935","Técnica Profesional","2023",0,"graduados",NA,NA
"9935","Tecnológica","2013",0,"graduados",NA,NA
"9935","Tecnológica","2014",0,"graduados",NA,NA
"9935","Tecnológica","2015",0,"graduados",NA,NA
"9935","Tecnológica","2016",0,"graduados",NA,NA
"9935","Tecnológica","2017",0,"graduados",NA,NA
"9935","Tecnológica","2018",0,"graduados",NA,NA
"9935","Tecnológica","2019",0,"graduados",NA,NA
"9935","Tecnológica","2020",0,"graduados",NA,NA
"9935","Tecnológica","2021",0,"graduados",NA,NA
"9935","Tecnológica","2022",10,"graduados",NA,NA
"9935","Tecnológica","2023",19,"graduados",NA,NA
"9935","Universitaria","2013",0,"graduados",NA,NA
"9935","Universitaria","2014",0,"graduados",NA,NA
"9935","Universitaria","2015",0,"graduados",NA,NA
"9935","Universitaria","2016",0,"graduados",NA,NA
"9935","Universitaria","2017",0,"graduados",NA,NA
"9935","Universitaria","2018",0,"graduados",NA,NA
"9935","Universitaria","2019",0,"graduados",NA,NA
"9935","Universitaria","2020",0,"graduados",NA,NA
"9935","Universitaria","2021",0,"graduados",NA,NA
"9935","Universitaria","2022",0,"graduados",NA,NA
"9935","Universitaria","2023",0,"graduados",NA,NA
"9935","Especialización","2013",0,"graduados",NA,NA
"9935","Especialización","2014",0,"graduados",NA,NA
"9935","Especialización","2015",0,"graduados",NA,NA
"9935","Especialización","2016",0,"graduados",NA,NA
"9935","Especialización","2017",0,"graduados",NA,NA
"9935","Especialización","2018",0,"graduados",NA,NA
"9935","Especialización","2019",0,"graduados",NA,NA
"9935","Especialización","2020",0,"graduados",NA,NA
"9935","Especialización","2021",0,"graduados",NA,NA
"9935","Especialización","2022",0,"graduados",NA,NA
"9935","Especialización","2023",0,"graduados",NA,NA
"9935","Maestría","2013",0,"graduados",NA,NA
"9935","Maestría","2014",0,"graduados",NA,NA
"9935","Maestría","2015",0,"graduados",NA,NA
"9935","Maestría","2016",0,"graduados",NA,NA
"9935","Maestría","2017",0,"graduados",NA,NA
"9935","Maestría","2018",0,"graduados",NA,NA
"9935","Maestría","2019",0,"graduados",NA,NA
"9935","Maestría","2020",0,"graduados",NA,NA
"9935","Maestría","2021",0,"graduados",NA,NA
"9935","Maestría","2022",0,"graduados",NA,NA
"9935","Maestría","2023",0,"graduados",NA,NA
"9935","Doctorado","2013",0,"graduados",NA,NA
"9935","Doctorado","2014",0,"graduados",NA,NA
"9935","Doctorado","2015",0,"graduados",NA,NA
"9935","Doctorado","2016",0,"graduados",NA,NA
"9935","Doctorado","2017",0,"graduados",NA,NA
"9935","Doctorado","2018",0,"graduados",NA,NA
"9935","Doctorado","2019",0,"graduados",NA,NA
"9935","Doctorado","2020",0,"graduados",NA,NA
"9935","Doctorado","2021",0,"graduados",NA,NA
"9935","Doctorado","2022",0,"graduados",NA,NA
"9935","Doctorado","2023",0,"graduados",NA,NA
"9935","Total General","2013",0,"graduados",NA,NA
"9935","Total General","2014",0,"graduados",NA,NA
"9935","Total General","2015",0,"graduados",NA,NA
"9935","Total General","2016",0,"graduados",NA,NA
"9935","Total General","2017",0,"graduados",NA,NA
"9935","Total General","2018",0,"graduados",NA,NA
"9935","Total General","2019",0,"graduados",NA,NA
"9935","Total General","2020",0,"graduados",NA,NA
"9935","Total General","2021",0,"graduados",NA,NA
"9935","Total General","2022",10,"graduados",NA,NA
"9935","Total General","2023",19,"graduados",NA,NA
"3201","Técnica Profesional","2013",0,"graduados",NA,NA
"3201","Técnica Profesional","2014",5,"graduados",NA,NA
"3201","Técnica Profesional","2015",20,"graduados",NA,NA
"3201","Técnica Profesional","2016",47,"graduados",NA,NA
"3201","Técnica Profesional","2017",20,"graduados",NA,NA
"3201","Técnica Profesional","2018",25,"graduados",NA,NA
"3201","Técnica Profesional","2019",7,"graduados",NA,NA
"3201","Técnica Profesional","2020",0,"graduados",NA,NA
"3201","Técnica Profesional","2021",1,"graduados",NA,NA
"3201","Técnica Profesional","2022",2,"graduados",NA,NA
"3201","Técnica Profesional","2023",13,"graduados",NA,NA
"3201","Tecnológica","2013",1322,"graduados",NA,NA
"3201","Tecnológica","2014",1865,"graduados",NA,NA
"3201","Tecnológica","2015",2291,"graduados",NA,NA
"3201","Tecnológica","2016",2147,"graduados",NA,NA
"3201","Tecnológica","2017",2477,"graduados",NA,NA
"3201","Tecnológica","2018",2922,"graduados",NA,NA
"3201","Tecnológica","2019",2819,"graduados",NA,NA
"3201","Tecnológica","2020",1911,"graduados",NA,NA
"3201","Tecnológica","2021",2539,"graduados",NA,NA
"3201","Tecnológica","2022",2877,"graduados",NA,NA
"3201","Tecnológica","2023",3263,"graduados",NA,NA
"3201","Universitaria","2013",239,"graduados",NA,NA
"3201","Universitaria","2014",704,"graduados",NA,NA
"3201","Universitaria","2015",934,"graduados",NA,NA
"3201","Universitaria","2016",796,"graduados",NA,NA
"3201","Universitaria","2017",979,"graduados",NA,NA
"3201","Universitaria","2018",1221,"graduados",NA,NA
"3201","Universitaria","2019",1248,"graduados",NA,NA
"3201","Universitaria","2020",924,"graduados",NA,NA
"3201","Universitaria","2021",1293,"graduados",NA,NA
"3201","Universitaria","2022",1468,"graduados",NA,NA
"3201","Universitaria","2023",1322,"graduados",NA,NA
"3201","Especialización","2013",0,"graduados",NA,NA
"3201","Especialización","2014",0,"graduados",NA,NA
"3201","Especialización","2015",0,"graduados",NA,NA
"3201","Especialización","2016",0,"graduados",NA,NA
"3201","Especialización","2017",0,"graduados",NA,NA
"3201","Especialización","2018",0,"graduados",NA,NA
"3201","Especialización","2019",0,"graduados",NA,NA
"3201","Especialización","2020",0,"graduados",NA,NA
"3201","Especialización","2021",0,"graduados",NA,NA
"3201","Especialización","2022",0,"graduados",NA,NA
"3201","Especialización","2023",0,"graduados",NA,NA
"3201","Maestría","2013",0,"graduados",NA,NA
"3201","Maestría","2014",0,"graduados",NA,NA
"3201","Maestría","2015",0,"graduados",NA,NA
"3201","Maestría","2016",0,"graduados",NA,NA
"3201","Maestría","2017",0,"graduados",NA,NA
"3201","Maestría","2018",0,"graduados",NA,NA
"3201","Maestría","2019",0,"graduados",NA,NA
"3201","Maestría","2020",0,"graduados",NA,NA
"3201","Maestría","2021",0,"graduados",NA,NA
"3201","Maestría","2022",0,"graduados",NA,NA
"3201","Maestría","2023",0,"graduados",NA,NA
"3201","Doctorado","2013",0,"graduados",NA,NA
"3201","Doctorado","2014",0,"graduados",NA,NA
"3201","Doctorado","2015",0,"graduados",NA,NA
"3201","Doctorado","2016",0,"graduados",NA,NA
"3201","Doctorado","2017",0,"graduados",NA,NA
"3201","Doctorado","2018",0,"graduados",NA,NA
"3201","Doctorado","2019",0,"graduados",NA,NA
"3201","Doctorado","2020",0,"graduados",NA,NA
"3201","Doctorado","2021",0,"graduados",NA,NA
"3201","Doctorado","2022",0,"graduados",NA,NA
"3201","Doctorado","2023",0,"graduados",NA,NA
"3201","Total General","2013",1561,"graduados",NA,NA
"3201","Total General","2014",2574,"graduados",NA,NA
"3201","Total General","2015",3245,"graduados",NA,NA
"3201","Total General","2016",2990,"graduados",NA,NA
"3201","Total General","2017",3476,"graduados",NA,NA
"3201","Total General","2018",4168,"graduados",NA,NA
"3201","Total General","2019",4074,"graduados",NA,NA
"3201","Total General","2020",2835,"graduados",NA,NA
"3201","Total General","2021",3833,"graduados",NA,NA
"3201","Total General","2022",4347,"graduados",NA,NA
"3201","Total General","2023",4598,"graduados",NA,NA
"1826","Técnica Profesional","2013",0,"graduados",NA,NA
"1826","Técnica Profesional","2014",0,"graduados",NA,NA
"1826","Técnica Profesional","2015",0,"graduados",NA,NA
"1826","Técnica Profesional","2016",0,"graduados",NA,NA
"1826","Técnica Profesional","2017",3,"graduados",NA,NA
"1826","Técnica Profesional","2018",0,"graduados",NA,NA
"1826","Técnica Profesional","2019",0,"graduados",NA,NA
"1826","Técnica Profesional","2020",0,"graduados",NA,NA
"1826","Técnica Profesional","2021",0,"graduados",NA,NA
"1826","Técnica Profesional","2022",0,"graduados",NA,NA
"1826","Técnica Profesional","2023",0,"graduados",NA,NA
"1826","Tecnológica","2013",29,"graduados",NA,NA
"1826","Tecnológica","2014",52,"graduados",NA,NA
"1826","Tecnológica","2015",95,"graduados",NA,NA
"1826","Tecnológica","2016",108,"graduados",NA,NA
"1826","Tecnológica","2017",111,"graduados",NA,NA
"1826","Tecnológica","2018",121,"graduados",NA,NA
"1826","Tecnológica","2019",102,"graduados",NA,NA
"1826","Tecnológica","2020",91,"graduados",NA,NA
"1826","Tecnológica","2021",92,"graduados",NA,NA
"1826","Tecnológica","2022",87,"graduados",NA,NA
"1826","Tecnológica","2023",70,"graduados",NA,NA
"1826","Universitaria","2013",1935,"graduados",NA,NA
"1826","Universitaria","2014",1946,"graduados",NA,NA
"1826","Universitaria","2015",1925,"graduados",NA,NA
"1826","Universitaria","2016",2002,"graduados",NA,NA
"1826","Universitaria","2017",2180,"graduados",NA,NA
"1826","Universitaria","2018",2502,"graduados",NA,NA
"1826","Universitaria","2019",2466,"graduados",NA,NA
"1826","Universitaria","2020",2459,"graduados",NA,NA
"1826","Universitaria","2021",2525,"graduados",NA,NA
"1826","Universitaria","2022",2071,"graduados",NA,NA
"1826","Universitaria","2023",1947,"graduados",NA,NA
"1826","Especialización","2013",79,"graduados",NA,NA
"1826","Especialización","2014",147,"graduados",NA,NA
"1826","Especialización","2015",147,"graduados",NA,NA
"1826","Especialización","2016",147,"graduados",NA,NA
"1826","Especialización","2017",144,"graduados",NA,NA
"1826","Especialización","2018",129,"graduados",NA,NA
"1826","Especialización","2019",162,"graduados",NA,NA
"1826","Especialización","2020",200,"graduados",NA,NA
"1826","Especialización","2021",350,"graduados",NA,NA
"1826","Especialización","2022",281,"graduados",NA,NA
"1826","Especialización","2023",246,"graduados",NA,NA
"1826","Maestría","2013",9,"graduados",NA,NA
"1826","Maestría","2014",4,"graduados",NA,NA
"1826","Maestría","2015",6,"graduados",NA,NA
"1826","Maestría","2016",31,"graduados",NA,NA
"1826","Maestría","2017",54,"graduados",NA,NA
"1826","Maestría","2018",66,"graduados",NA,NA
"1826","Maestría","2019",63,"graduados",NA,NA
"1826","Maestría","2020",65,"graduados",NA,NA
"1826","Maestría","2021",64,"graduados",NA,NA
"1826","Maestría","2022",84,"graduados",NA,NA
"1826","Maestría","2023",71,"graduados",NA,NA
"1826","Doctorado","2013",0,"graduados",NA,NA
"1826","Doctorado","2014",0,"graduados",NA,NA
"1826","Doctorado","2015",0,"graduados",NA,NA
"1826","Doctorado","2016",7,"graduados",NA,NA
"1826","Doctorado","2017",6,"graduados",NA,NA
"1826","Doctorado","2018",4,"graduados",NA,NA
"1826","Doctorado","2019",4,"graduados",NA,NA
"1826","Doctorado","2020",4,"graduados",NA,NA
"1826","Doctorado","2021",11,"graduados",NA,NA
"1826","Doctorado","2022",6,"graduados",NA,NA
"1826","Doctorado","2023",12,"graduados",NA,NA
"1826","Total General","2013",2052,"graduados",NA,NA
"1826","Total General","2014",2149,"graduados",NA,NA
"1826","Total General","2015",2173,"graduados",NA,NA
"1826","Total General","2016",2295,"graduados",NA,NA
"1826","Total General","2017",2498,"graduados",NA,NA
"1826","Total General","2018",2822,"graduados",NA,NA
"1826","Total General","2019",2797,"graduados",NA,NA
"1826","Total General","2020",2819,"graduados",NA,NA
"1826","Total General","2021",3042,"graduados",NA,NA
"1826","Total General","2022",2529,"graduados",NA,NA
"1826","Total General","2023",2346,"graduados",NA,NA
"1823","Técnica Profesional","2013",8,"graduados",NA,NA
"1823","Técnica Profesional","2014",6,"graduados",NA,NA
"1823","Técnica Profesional","2015",0,"graduados",NA,NA
"1823","Técnica Profesional","2016",18,"graduados",NA,NA
"1823","Técnica Profesional","2017",28,"graduados",NA,NA
"1823","Técnica Profesional","2018",5,"graduados",NA,NA
"1823","Técnica Profesional","2019",6,"graduados",NA,NA
"1823","Técnica Profesional","2020",3,"graduados",NA,NA
"1823","Técnica Profesional","2021",0,"graduados",NA,NA
"1823","Técnica Profesional","2022",1,"graduados",NA,NA
"1823","Técnica Profesional","2023",0,"graduados",NA,NA
"1823","Tecnológica","2013",79,"graduados",NA,NA
"1823","Tecnológica","2014",150,"graduados",NA,NA
"1823","Tecnológica","2015",342,"graduados",NA,NA
"1823","Tecnológica","2016",486,"graduados",NA,NA
"1823","Tecnológica","2017",348,"graduados",NA,NA
